x,y,C
20,45,1.1514100563185278e-17
21,45,2.02419007153322e-17
22,45,3.7313908499118685e-17
23,45,7.833280234199111e-17
24,45,1.973100203936293e-16
25,45,4.227103025950947e-16
26,45,5.884813699598929e-16
27,45,8.016057006889798e-16
28,45,1.1797003436937376e-15
29,45,2.06904853781766e-15
30,45,4.417179051428808e-15
31,45,1.0506776263472935e-14
32,45,2.5794492729646796e-14
33,45,6.00281545759123e-14
34,45,1.2900940792208167e-13
35,45,2.639445027647667e-13
36,45,5.191107974061299e-13
37,45,9.27044736488187e-13
38,45,1.5307054185918193e-12
39,45,2.0794640247569442e-12
40,45,4.8012018769420275e-12
41,45,1.3719512002043246e-11
42,45,3.759204829243224e-11
43,45,9.520557670547348e-11
44,45,2.4349228100554167e-10
45,45,6.32345500701998e-10
46,45,1.4059895282174973e-9
47,45,3.1414582579148643e-9
48,45,4.84281525544465e-9
49,45,6.508895230269093e-9
50,45,9.965697589501008e-9
51,45,1.2665417230744821e-8
52,45,1.627064892632957e-8
53,45,1.9211308255060094e-8
54,45,2.1000423526854826e-8
55,45,1.9149097843891298e-8
56,45,1.4932585151772047e-8
57,45,1.0331209976909893e-8
58,45,6.493492739767395e-9
59,45,3.766095601189313e-9
60,45,2.0701277864375135e-9
61,45,1.1104813823696214e-9
62,45,5.858910337679727e-10
63,45,2.977318846595064e-10
64,45,1.4190330836266203e-10
65,45,6.238607992934613e-11
66,45,2.5568905833181927e-11
67,45,1.0413106119229724e-11
68,45,4.3663066112296544e-12
69,45,1.8844895712536614e-12
70,45,8.29896573571098e-13
71,45,3.691870617342315e-13
72,45,1.6349581253262488e-13
73,45,7.589839345309032e-14
74,45,2.8944750064667767e-14
75,45,8.883563054499151e-15
76,45,2.223049616945928e-15
77,45,7.146738331285385e-16
78,45,2.96788845826164e-16
79,45,1.3931553843501706e-16
80,45,7.14700225248485e-17
81,45,3.9408360592847837e-17
82,45,2.3224793768613495e-17
83,45,1.4266625247129866e-17
84,45,9.428644454796158e-18
85,45,6.938933857254134e-18
86,45,3.242554512337636e-18
87,45,2.603518662717892e-18
88,45,2.6713675769113725e-18
89,45,4.2946087258399255e-18
90,45,2.6445048842197636e-17
91,45,3.2178724991417613e-16
92,45,4.239920778929943e-15
93,45,5.4191201400744715e-14
94,45,6.454198986937401e-13
95,45,6.9070365419570705e-12
96,45,6.437959208764671e-11
97,45,5.033855167027058e-10
98,45,3.123860224864523e-9
99,45,1.3122785512772975e-8
100,45,2.2186606604924245e-8
1,46,2.381038650083195e-8
2,46,9.737417602586614e-9
3,46,1.4110188936574146e-9
4,46,2.2336915922773687e-10
5,46,2.9609059961926184e-11
6,46,3.3740065388650242e-12
7,46,3.414008666153903e-13
8,46,3.1580088767339145e-14
9,46,2.74370832000324e-15
10,46,2.2742528347944713e-16
11,46,1.8588844107039076e-17
12,46,1.989813612844137e-18
13,46,7.092274621865145e-19
14,46,5.668101975253412e-19
15,46,5.179028919922893e-19
16,46,9.11282791938149e-19
17,46,2.827460125754414e-18
18,46,7.933901696277085e-18
19,46,1.474704831565712e-17
20,46,2.5136873317840385e-17
21,46,4.41513501249878e-17
22,46,7.956745138814537e-17
23,46,1.581983487648974e-16
24,46,3.8707234943135663e-16
25,46,1.002593763585266e-15
26,46,2.126885743735924e-15
27,46,3.2342428611456695e-15
28,46,4.068919256526444e-15
29,46,5.602926342508154e-15
30,46,9.4335329127003e-15
31,46,1.9003627304227466e-14
32,46,4.080209770536193e-14
33,46,8.782340525003331e-14
34,46,1.8741816457606748e-13
35,46,3.986766569897208e-13
36,46,8.528968758145503e-13
37,46,1.835044222531961e-12
38,46,4.07647863168352e-12
39,46,5.798358237367605e-12
40,46,1.0772238842577022e-11
41,46,2.6663852485117123e-11
42,46,7.029481440213483e-11
43,46,1.8335043947638977e-10
44,46,5.037606916965545e-10
45,46,1.5698078525655918e-9
46,46,4.738671945546674e-9
47,46,1.3086155077885378e-8
48,46,2.2957830916029242e-8
49,46,4.3362058502636716e-8
50,46,5.974080463123845e-8
51,46,7.46996104478254e-8
52,46,8.472530318806217e-8
53,46,8.927525838050579e-8
54,46,8.261536279865475e-8
55,46,6.889178445681878e-8
56,46,4.970395101152118e-8
57,46,3.263502436158416e-8
58,46,1.9719139416784104e-8
59,46,1.1146559838970471e-8
60,46,6.014868268973501e-9
61,46,3.1539321968499308e-9
62,46,1.6081657056232248e-9
63,46,7.842843031728713e-10
64,46,3.596763776271235e-10
65,46,1.543024713612315e-10
66,46,6.388839580997209e-11
67,46,2.6644046305076137e-11
68,46,1.1376172167833483e-11
69,46,4.9265613646968434e-12
70,46,2.1394206507309467e-12
71,46,9.170361578016558e-13
72,46,3.873289040766521e-13
73,46,1.5206205780923011e-13
74,46,4.93314585123949e-14
75,46,1.396543790349213e-14
76,46,4.2799556336858416e-15
77,46,1.686310895105238e-15
78,46,7.436537285955954e-16
79,46,3.621566778023765e-16
80,46,1.899618614125856e-16
81,46,1.0614035968528581e-16
82,46,6.244261237174944e-17
83,46,3.9126548205253044e-17
84,46,2.904920035333444e-17
85,46,1.0693634443156918e-17
86,46,3.303604901957819e-18
87,46,2.768431970318282e-18
88,46,2.8142550688571806e-18
89,46,3.890964294581739e-18
90,46,1.915390141350105e-17
91,46,2.2770168414352023e-16
92,46,3.040912764002375e-15
93,46,3.945321229063525e-14
94,46,4.770217717417714e-13
95,46,5.196009889238497e-12
96,46,4.939803733630597e-11
97,46,3.947136533349434e-10
98,46,2.5233847086127893e-9
99,46,1.1705659587077586e-8
100,46,2.2153977975158586e-8
1,47,2.5167357897508714e-8
2,47,8.763638613993698e-9
3,47,1.4123802805651882e-9
4,47,2.2431094725115797e-10
5,47,2.9673237066071427e-11
6,47,3.3728404251124815e-12
7,47,3.3870689405405017e-13
8,47,3.109298338498469e-14
9,47,2.6806590174315314e-15
10,47,2.2131591871808396e-16
11,47,1.8398411735603782e-17
12,47,2.283353861900498e-18
13,47,9.946034051020356e-19
14,47,8.342036027242399e-19
15,47,8.07227099338403e-19
16,47,1.7364056962127912e-18
17,47,5.6662352696034925e-18
18,47,1.5577427622042985e-17
19,47,3.281105471953946e-17
20,47,5.569295654679088e-17
21,47,9.884762776318779e-17
22,47,1.7829233198748807e-16
23,47,3.3138172306971343e-16
24,47,7.256820123939957e-16
25,47,1.867326191842837e-15
26,47,4.594573206518814e-15
27,47,9.508405995905394e-15
28,47,1.5680215090038427e-14
29,47,1.9683700923184408e-14
30,47,2.4339426543249217e-14
31,47,3.8111459237410994e-14
32,47,7.042019531010039e-14
33,47,1.3838523954649705e-13
34,47,2.8356056356323645e-13
35,47,6.004827378547445e-13
36,47,1.3137712868502324e-12
37,47,3.0249844322998217e-12
38,47,7.0583815135266476e-12
39,47,1.3025400972787724e-11
40,47,2.3735412343605063e-11
41,47,5.241726864277697e-11
42,47,1.3332646469121155e-10
43,47,3.546121540671095e-10
44,47,1.0224739261354258e-9
45,47,3.5661073324788805e-9
46,47,1.4805158233841107e-8
47,47,5.610465715878011e-8
48,47,1.4935692729169028e-7
49,47,3.370638317265805e-7
50,47,5.174029163077742e-7
51,47,6.147749355693192e-7
52,47,5.263594230362491e-7
53,47,4.0716640224111797e-7
54,47,3.088621853192867e-7
55,47,2.2669889955424176e-7
56,47,1.5339144819153986e-7
57,47,9.551632260367224e-8
58,47,5.566675354101331e-8
59,47,3.0778268558134896e-8
60,47,1.6327363546515734e-8
61,47,8.37916085478886e-9
62,47,4.149747160832945e-9
63,47,1.962359473505186e-9
64,47,8.77748507094817e-10
65,47,3.757813878832352e-10
66,47,1.5826556661496913e-10
67,47,6.707881303652148e-11
68,47,2.8732480605799445e-11
69,47,1.2307875879220201e-11
70,47,5.195101066177243e-12
71,47,2.1159491640168517e-12
72,47,8.311108938505759e-13
73,47,2.9011786925858523e-13
74,47,8.950716410073948e-14
75,47,2.7176488712168393e-14
76,47,9.898478172078193e-15
77,47,4.085843380575302e-15
78,47,1.8734612902185784e-15
79,47,9.275529049799141e-16
80,47,4.903955226743523e-16
81,47,2.7442669140331493e-16
82,47,1.6714289793662792e-16
83,47,1.2745944473508326e-16
84,47,5.2396993043306715e-17
85,47,1.0270913912583916e-17
86,47,3.2721812916945334e-18
87,47,2.8853646063856504e-18
88,47,2.9270899634013113e-18
89,47,3.8000038919791895e-18
90,47,1.490042503406565e-17
91,47,1.7024235666807762e-16
92,47,2.2929181439225893e-15
93,47,3.009766217998166e-14
94,47,3.6813044128454883e-13
95,47,4.0666147994327424e-12
96,47,3.9131479676777237e-11
97,47,3.180536398304574e-10
98,47,2.0923405915327274e-9
99,47,1.051595086892794e-8
100,47,2.2082090651617273e-8
1,48,2.6510975747429354e-8
2,48,8.096414615377183e-9
3,48,1.4443731002348378e-9
4,48,2.2940591362366906e-10
5,48,3.0257586608056936e-11
6,48,3.4336329102623414e-12
7,48,3.444953008281528e-13
8,48,3.153177317929724e-14
9,48,2.710376219096278e-15
10,48,2.2368038487603637e-16
11,48,1.9026432577134443e-17
12,48,2.829882434561145e-18
13,48,1.4507933309004606e-18
14,48,1.2471518334189202e-18
15,48,1.2671315174302068e-18
16,48,3.2679652860100692e-18
17,48,1.0714206245699414e-17
18,48,2.827408428866167e-17
19,48,6.52483295114723e-17
20,48,1.1757285407930114e-16
21,48,2.0213292797772914e-16
22,48,3.6505712879876574e-16
23,48,6.765358019076464e-16
24,48,1.3467790803011432e-15
25,48,3.1829285219951216e-15
26,48,7.774075369523613e-15
27,48,1.7443193690214523e-14
28,48,3.514375166198024e-14
29,48,6.145429024159374e-14
30,48,8.236831245673295e-14
31,48,9.535220551295749e-14
32,48,1.4043365009320416e-13
33,48,2.4588135092099784e-13
34,48,4.77553881866193e-13
35,48,9.845698838623675e-13
36,48,2.121464644364556e-12
37,48,4.9020567081695495e-12
38,48,1.1711457226288727e-11
39,48,2.8104210415489926e-11
40,48,5.329628175137476e-11
41,48,1.112426565418819e-10
42,48,2.7612405382370393e-10
43,48,7.504965571523509e-10
44,48,2.300756559794979e-9
45,48,9.033342591621594e-9
46,48,3.732578555614016e-8
47,48,1.4341974860031068e-7
48,48,4.5409854944382573e-7
49,48,1.1145280356270617e-6
50,48,2.170818786513351e-6
51,48,2.8428707524372906e-6
52,48,2.304016029568407e-6
53,48,1.5509744041646356e-6
54,48,1.0262759861431716e-6
55,48,6.803581285105825e-7
56,48,4.3353655699373535e-7
57,48,2.5951657724389743e-7
58,48,1.4712037285348176e-7
59,48,7.985445186196908e-8
60,48,4.1721676058303465e-8
61,48,2.1017243504103136e-8
62,48,1.0178114557031605e-8
63,48,4.715114788396373e-9
64,48,2.0887540673302063e-9
65,48,9.003511505281884e-10
66,48,3.840311007444943e-10
67,48,1.6363216463375194e-10
68,48,6.952714555233057e-11
69,48,2.914150256967578e-11
70,48,1.1840887280528942e-11
71,48,4.571337871171712e-12
72,48,1.6840770719379605e-12
73,48,5.627996928054731e-13
74,48,1.7626608312820479e-13
75,48,6.026527685913493e-14
76,48,2.333160919453453e-14
77,48,9.987235323445928e-15
78,48,4.639915625637014e-15
79,48,2.3098814134321083e-15
80,48,1.2297728564077015e-15
81,48,7.144710245886863e-16
82,48,5.463918705793828e-16
83,48,2.4738650808482366e-16
84,48,5.297302425408144e-17
85,48,7.64897271762207e-18
86,48,3.482163933176994e-18
87,48,3.129930783357307e-18
88,48,3.1447322556452823e-18
89,48,3.859698238734477e-18
90,48,1.24495076993411e-17
91,48,1.3458415585876335e-16
92,48,1.819883043427511e-15
93,48,2.4124144416078343e-14
94,48,2.9785663151163725e-13
95,48,3.3242461161143413e-12
96,48,3.2339105184418104e-11
97,48,2.660324820116037e-10
98,48,1.7888739396515444e-9
99,48,9.496594199205581e-9
100,48,2.1997262589381862e-8
1,49,2.781603678563319e-8
2,49,7.814061789480257e-9
3,49,1.4965883765861056e-9
4,49,2.3758514131790925e-10
5,49,3.1333620624296866e-11
6,49,3.5555214172748857e-12
7,49,3.570973309981167e-13
8,49,3.26877255179627e-14
9,49,2.807488717775762e-15
10,49,2.32647691140307e-16
11,49,2.0918772844191247e-17
12,49,3.9346238708422265e-18
13,49,2.378882011639283e-18
14,49,2.09279354246697e-18
15,49,2.1718679761125655e-18
16,49,6.362030107284795e-18
17,49,1.994902449235721e-17
18,49,5.1138082012396043e-17
19,49,1.2507283310130995e-16
20,49,2.323814551290102e-16
21,49,3.857722724020375e-16
22,49,6.658944936073906e-16
23,49,1.2311846640464147e-15
24,49,2.3668392002682215e-15
25,49,4.962824417084972e-15
26,49,1.1467154911599936e-14
27,49,2.6360478381649328e-14
28,49,5.810147570839213e-14
29,49,1.1853974575477392e-13
30,49,2.145677372095838e-13
31,49,3.152947505314725e-13
32,49,3.8806987355396844e-13
33,49,5.938483086583524e-13
34,49,1.018274242529834e-12
35,49,1.8586084976209343e-12
36,49,3.772641991640703e-12
37,49,8.552409677477322e-12
38,49,2.1195669025417718e-11
39,49,7.164358527886419e-11
40,49,1.7260524531193343e-10
41,49,3.8685760519127334e-10
42,49,9.634952454188028e-10
43,49,2.5741376321056287e-9
44,49,7.275910969495731e-9
45,49,2.1367614703089633e-8
46,49,7.501084007071617e-8
47,49,2.7226271314359704e-7
48,49,9.70535906352301e-7
49,49,2.8427038887208323e-6
50,49,6.537952009222024e-6
51,49,8.657376947686222e-6
52,49,7.050579443829404e-6
53,49,4.786859420670301e-6
54,49,3.080188141174558e-6
55,49,1.918644274538797e-6
56,49,1.1536825627788228e-6
57,49,6.657004317874052e-7
58,49,3.6931694471400166e-7
59,49,1.9751180085904064e-7
60,49,1.0177340758489899e-7
61,49,5.045192372584778e-8
62,49,2.4032949082206488e-8
63,49,1.0997855298302128e-8
64,49,4.86676664712775e-9
65,49,2.1093896278341302e-9
66,49,9.038321173029256e-10
67,49,3.8354236850792335e-10
68,49,1.6043964391845777e-10
69,49,6.539691345754271e-11
70,49,2.555528373095911e-11
71,49,9.465575538561637e-12
72,49,3.3825066295262693e-12
73,49,1.1250428715618731e-12
74,49,3.7751179038459377e-13
75,49,1.3833459425372361e-13
76,49,5.5235463091936383e-14
77,49,2.3978036181785425e-14
78,49,1.1177139725318573e-14
79,49,5.5855876382371275e-15
80,49,3.225511858121849e-15
81,49,2.250662311412834e-15
82,49,1.1105063753122278e-15
83,49,2.6787093279056743e-16
84,49,3.726141871691085e-17
85,49,7.759123667732967e-18
86,49,4.194376618748972e-18
87,49,3.6211437449126466e-18
88,49,3.5779763791314906e-18
89,49,4.155179999136374e-18
90,49,1.1776089127665307e-17
91,49,1.127525663218026e-16
92,49,1.5222459509018532e-15
93,49,2.034367118820482e-14
94,49,2.531623452204363e-13
95,49,2.8460821524962e-12
96,49,2.7930494237768458e-11
97,49,2.318116604873463e-10
98,49,1.5787705484174857e-9
99,49,8.665075176645382e-9
100,49,2.201029721244272e-8
1,50,2.908820271408852e-8
2,50,8.000503499346298e-9
3,50,1.5723344046403369e-9
4,50,2.492108108755604e-10
5,50,3.2837353111281684e-11
6,50,3.725256207765279e-12
7,50,3.7456144068385174e-13
8,50,3.436564854641416e-14
9,50,2.9614411427414305e-15
10,50,2.482044776738492e-16
11,50,2.3900143106351004e-17
12,50,5.606056928433096e-18
13,50,3.821431395779914e-18
14,50,3.4546619976180105e-18
15,50,4.057323241387099e-18
16,50,1.284931559478671e-17
17,50,3.835048593602524e-17
18,50,9.493335881849684e-17
19,50,2.4252644466365226e-16
20,50,4.607707499842064e-16
21,50,7.462225710768692e-16
22,50,1.2140471821700524e-15
23,50,2.121318094757426e-15
24,50,3.895739914073873e-15
25,50,7.480190745925605e-15
26,50,1.6085264563814772e-14
27,50,3.627027492708383e-14
28,50,8.313321844210752e-14
29,50,1.8612075369150967e-13
30,50,3.905337524525629e-13
31,50,7.483209144202187e-13
32,50,1.4055846353779691e-12
33,50,2.6758765434445162e-12
34,50,3.807875027488634e-12
35,50,5.208346044623799e-12
36,50,8.527052330101854e-12
37,50,1.7630882225142252e-11
38,50,5.1138463322865656e-11
39,50,1.61474338287011e-10
40,50,4.759318060677811e-10
41,50,1.3201861064582875e-9
42,50,2.983335022240668e-9
43,50,6.415930403859219e-9
44,50,1.5256459653209824e-8
45,50,3.98261728034532e-8
46,50,1.2349617396031116e-7
47,50,4.186888685348867e-7
48,50,1.6314043648343746e-6
49,50,5.588960683754994e-6
50,50,1.5153810480739176e-5
51,50,2.37695850608194e-5
52,50,1.9593398530390922e-5
53,50,1.4059131836128496e-5
54,50,8.832614655698536e-6
55,50,5.187698520514353e-6
56,50,2.9617440134571384e-6
57,50,1.6573926874924394e-6
58,50,9.037516153129768e-7
59,50,4.767197532038375e-7
60,50,2.4208443328595456e-7
61,50,1.1818096720825197e-7
62,50,5.5544664975209954e-8
63,50,2.5218779931164407e-8
64,50,1.1141353763548887e-8
65,50,4.82696708746354e-9
66,50,2.0596288463090464e-9
67,50,8.640767581508813e-10
68,50,3.542529734181984e-10
69,50,1.403989022433912e-10
70,50,5.3228672507407596e-11
71,50,1.9319940848059422e-11
72,50,6.8344807591430654e-12
73,50,2.3481683991901477e-12
74,50,8.371027397781339e-13
75,50,3.1652720713422646e-13
76,50,1.2845333912355496e-13
77,50,5.5903463983523966e-14
78,50,2.612861689839892e-14
79,50,1.432113414999986e-14
80,50,9.746979333296262e-15
81,50,4.558214684368484e-15
82,50,1.251975456023908e-15
83,50,2.145223959306025e-16
84,50,3.6431334584902933e-17
85,50,1.1404967244880317e-17
86,50,5.855944090740138e-18
87,50,4.6453223058254874e-18
88,50,4.479329693517417e-18
89,50,4.939589744803814e-18
90,50,1.2052217008996867e-17
91,50,1.0066056265865815e-16
92,50,1.3409434567358295e-15
93,50,1.8030227661779427e-14
94,50,2.2589972881063778e-13
95,50,2.5538245767657858e-12
96,50,2.532179698758606e-11
97,50,2.1268932214785885e-10
98,50,1.4584889474132853e-9
99,50,8.067720612860311e-9
100,50,2.2138200429807053e-8
1,51,3.050523606259476e-8
2,51,8.594026581088523e-9
3,51,1.6882295659114551e-9
4,51,2.6622917499304534e-10
5,51,3.5034885498339254e-11
6,51,3.980657585321168e-12
7,51,4.012373873228375e-13
8,51,3.693511380484729e-14
9,51,3.1991470008909723e-15
10,51,2.7286405295222676e-16
11,51,2.940565251876611e-17
12,51,8.983974798772648e-18
13,51,6.672243608835908e-18
14,51,6.120465233850223e-18
15,51,8.226524260402366e-18
16,51,2.7024322551791437e-17
17,51,7.645975659349543e-17
18,51,1.7997039331607515e-16
19,51,4.672028400709949e-16
20,51,9.342672137886688e-16
21,51,1.4841907319108278e-15
22,51,2.3031341038953794e-15
23,51,3.7621840079005705e-15
24,51,6.555476952199197e-15
25,51,1.200495634004565e-14
26,51,2.3824331755291336e-14
27,51,5.0070002657001115e-14
28,51,1.1155506867913651e-13
29,51,2.5977898510289733e-13
30,51,5.996841251639436e-13
31,51,1.311302171931384e-12
32,51,2.9424426497700943e-12
33,51,1.0477135789876876e-11
34,51,1.994664593451704e-11
35,51,2.5077580579980793e-11
36,51,3.3462591432168366e-11
37,51,5.645531720677766e-11
38,51,1.1349385541113668e-10
39,51,2.7699002355332573e-10
40,51,8.747659597110765e-10
41,51,2.4116256910583543e-9
42,51,5.2538396710642035e-9
43,51,1.076260688567908e-8
44,51,2.4491752995637786e-8
45,51,6.115594691497772e-8
46,51,1.7416239383937137e-7
47,51,5.245308250000766e-7
48,51,2.086964300014931e-6
49,51,7.328053812430408e-6
50,51,3.229330025494184e-5
51,51,5.927339265215641e-5
52,51,5.966527162087692e-5
53,51,4.290689838148036e-5
54,51,2.474671277145753e-5
55,51,1.3760137289125713e-5
56,51,7.550772408169883e-6
57,51,4.142307073959911e-6
58,51,2.225162191594409e-6
59,51,1.15504763076177e-6
60,51,5.760800244301559e-7
61,51,2.7631237034540896e-7
62,51,1.279724300663954e-7
63,51,5.7510045429671605e-8
64,51,2.5208270981479595e-8
65,51,1.0824253601545815e-8
66,51,4.560262228034661e-9
67,51,1.880003453250102e-9
68,51,7.539119316606636e-10
69,51,2.9237831613601534e-10
70,51,1.0892407764269451e-10
71,51,3.9383161930501856e-11
72,51,1.3974273227440075e-11
73,51,4.988069624510301e-12
74,51,1.8378188584359608e-12
75,51,7.085294938740162e-13
76,51,2.9027701987758404e-13
77,51,1.257525689766562e-13
78,51,6.537124962088094e-14
79,51,3.965337391058109e-14
80,51,1.7801298532333175e-14
81,51,5.9657915727865186e-15
82,51,1.1843094350457683e-15
83,51,2.1315226724016313e-16
84,51,5.852713044459171e-17
85,51,2.137670238702056e-17
86,51,9.729071866488453e-18
87,51,7.223585149478298e-18
88,51,7.742957130649967e-18
89,51,8.31245704870309e-18
90,51,1.451606914612789e-17
91,51,9.698755407742743e-17
92,51,1.2385120111887455e-15
93,51,1.6715689906570735e-14
94,51,2.107707295342555e-13
95,51,2.3949807566384027e-12
96,51,2.3898093915462592e-11
97,51,2.0261969865075174e-10
98,51,1.3987822896409826e-9
99,51,7.789227111475825e-9
100,51,2.2505401797380565e-8
1,52,3.233330137494362e-8
2,52,9.624732425365086e-9
3,52,1.8949479066669294e-9
4,52,2.96445974169295e-10
5,52,3.8879652019227896e-11
6,52,4.414029960773486e-12
7,52,4.456608208909973e-13
8,52,4.117542083580451e-14
9,52,3.5916817622232125e-15
10,52,3.140720418120756e-16
11,52,3.906080429989186e-17
12,52,1.533273973838018e-17
13,52,1.2327769851645294e-17
14,52,1.1567481780207962e-17
15,52,1.7684092626427303e-17
16,52,5.863307557951262e-17
17,52,1.5745243411716277e-16
18,52,3.504604607896399e-16
19,52,8.641980540710467e-16
20,52,1.8651600548133552e-15
21,52,3.086358964220085e-15
22,52,4.5519688449178006e-15
23,52,7.02873272209764e-15
24,52,1.184560437580162e-14
25,52,2.1167535970987647e-14
26,52,3.9134176216188226e-14
27,52,7.53500849691307e-14
28,52,1.5389663513331097e-13
29,52,3.4602057621098717e-13
30,52,8.264719524726031e-13
31,52,1.950811375980811e-12
32,52,4.713235930613882e-12
33,52,1.9794169476574623e-11
34,52,4.281984896744314e-11
35,52,6.008075913237553e-11
36,52,7.903612733923156e-11
37,52,1.1114138835434687e-10
38,52,1.815198961800436e-10
39,52,3.986656178210225e-10
40,52,1.3132331215037267e-9
41,52,3.4269167887798995e-9
42,52,7.3155375662614955e-9
43,52,1.4979974812644846e-8
44,52,3.337696727069112e-8
45,52,8.152124219797089e-8
46,52,2.149109180644343e-7
47,52,6.256404372255416e-7
48,52,2.3721411734141346e-6
49,52,7.492629164939478e-6
50,52,7.13814079511377e-5
51,52,0.0001632287505406459
52,52,0.00017527397302222422
53,52,0.00012749407247550235
54,52,6.998827593564777e-5
55,52,3.6707248958586974e-5
56,52,1.962868960242522e-5
57,52,1.0763787495605586e-5
58,52,5.705140254537541e-6
59,52,2.9047333362245723e-6
60,52,1.4146425259724904e-6
61,52,6.628988013784588e-7
62,52,3.0073357133872557e-7
63,52,1.326708256898274e-7
64,52,5.711027582007348e-8
65,52,2.4042999285816612e-8
66,52,9.906428372273636e-9
67,52,3.9866584665412505e-9
68,52,1.560698542242305e-9
69,52,5.918546934211027e-10
70,52,2.1879132933631536e-10
71,52,7.95377560098193e-11
72,52,2.8606893050561772e-11
73,52,1.0440723606325346e-11
74,52,3.930338664095522e-12
75,52,1.532665607722843e-12
76,52,6.2588650769519e-13
77,52,2.779254000454915e-13
78,52,1.5610192217605372e-13
79,52,7.032002454219293e-14
80,52,2.415354606612291e-14
81,52,6.3903500766202605e-15
82,52,1.238891197509915e-15
83,52,3.5005506993177715e-16
84,52,1.4485557322828764e-16
85,52,5.012260928070383e-17
86,52,2.209688212037769e-17
87,52,2.1065146963889606e-17
88,52,1.7912300071466493e-17
89,52,1.6520537639525597e-17
90,52,2.129358589388173e-17
91,52,9.730947485554064e-17
92,52,1.179102263947411e-15
93,52,1.594631740717768e-14
94,52,2.026349080410061e-13
95,52,2.317265040928033e-12
96,52,2.3285510820094587e-11
97,52,1.993572164575018e-10
98,52,1.383148148271742e-9
99,52,7.844470475837788e-9
100,52,2.3109804830707694e-8
1,53,3.456801688727537e-8
2,53,1.1206741716872161e-8
3,53,2.2218181438426473e-9
4,53,3.4689405430032783e-10
5,53,4.5299796473729064e-11
6,53,5.130343612275605e-12
7,53,5.176962106368651e-13
8,53,4.798978850498303e-14
9,53,4.219404523123256e-15
10,53,3.80737633315275e-16
11,53,5.546216843374031e-17
12,53,2.6729956287491552e-17
13,53,2.294250697959213e-17
14,53,2.199895640599414e-17
15,53,3.837998775036872e-17
16,53,1.2590716357789597e-16
17,53,3.207305574158733e-16
18,53,6.897099832256859e-16
19,53,1.5754576598915438e-15
20,53,3.519245459790718e-15
21,53,6.138055011057163e-15
22,53,9.143510773337115e-15
23,53,1.3685746903171421e-14
24,53,2.2992882693044828e-14
25,53,4.173279997140323e-14
26,53,7.194761455784386e-14
27,53,1.2638654620600655e-13
28,53,2.341843726043692e-13
29,53,4.769524102602183e-13
30,53,1.0894965586977922e-12
31,53,2.603758710259368e-12
32,53,6.481170320369766e-12
33,53,2.775231630411728e-11
34,53,6.425126107530963e-11
35,53,9.444090456789186e-11
36,53,1.2210204502937924e-10
37,53,1.6428457962176893e-10
38,53,2.5740901086177514e-10
39,53,5.303900261851622e-10
40,53,1.6820891388871997e-9
41,53,3.979409766189885e-9
42,53,8.426104862934268e-9
43,53,1.7970080836055768e-8
44,53,3.9403882420396516e-8
45,53,9.327759357417692e-8
46,53,2.378547930471808e-7
47,53,6.906596239462634e-7
48,53,2.4819114001420345e-6
49,53,8.641433865971542e-6
50,53,0.000121462437469143
51,53,0.00035220580730697666
52,53,0.000432582774261924
53,53,0.0003622046416381277
54,53,0.00018967073674791066
55,53,9.933608672426106e-5
56,53,5.406500091720055e-5
57,53,3.0243269437080535e-5
58,53,1.5797825455185787e-5
59,53,7.86244090380943e-6
60,53,3.715281526226918e-6
61,53,1.6920093933006958e-6
62,53,7.461246044743778e-7
63,53,3.197335725180368e-7
64,53,1.3344573484224605e-7
65,53,5.4349649138097046e-8
66,53,2.16373742717567e-8
67,53,8.419076123781294e-9
68,53,3.199392400838568e-9
69,53,1.1878256907668662e-9
70,53,4.333197027489986e-10
71,53,1.5755152448426008e-10
72,53,5.748505569421118e-11
73,53,2.117037538494163e-11
74,53,8.007469467017378e-12
75,53,3.1440563478060187e-12
76,53,1.2829232813371363e-12
77,53,5.78435564822129e-13
78,53,2.6697585719386015e-13
79,53,9.81213173938904e-14
80,53,2.8937193036919455e-14
81,53,7.435897690672172e-15
82,53,2.391462607843128e-15
83,53,9.532568663674322e-16
84,53,3.533334737758132e-16
85,53,1.6397196390455533e-16
86,53,9.237638343445844e-17
87,53,5.962973234496011e-17
88,53,2.93850245898628e-17
89,53,2.5248325928552203e-17
90,53,2.8936423223144976e-17
91,53,1.0116530592278439e-16
92,53,1.1565190831682873e-15
93,53,1.5637118035717582e-14
94,53,1.9965279253197583e-13
95,53,2.2935771309566936e-12
96,53,2.3150754551312467e-11
97,53,1.9969818124552496e-10
98,53,1.395093309519131e-9
99,53,8.22737802593924e-9
100,53,2.3949920754526438e-8
1,54,3.6950727413946186e-8
2,54,1.3449179464460077e-8
3,54,2.693363442010602e-9
4,54,4.233098488094518e-10
5,54,5.535934862871637e-11
6,54,6.267880076527605e-12
7,54,6.320904668672923e-13
8,54,5.876048866937173e-14
9,54,5.2099105679022195e-15
10,54,4.868707791252713e-16
11,54,8.178767695034536e-17
12,54,4.50432109561669e-17
13,54,4.0545750124562143e-17
14,54,3.98739177504643e-17
15,54,8.271393039112695e-17
16,54,2.651587110079325e-16
17,54,6.405852946303769e-16
18,54,1.3400881431083175e-15
19,54,2.8250871258214228e-15
20,54,6.307517442810828e-15
21,54,1.171298789371134e-14
22,54,1.8346540167549667e-14
23,54,2.7457425465298533e-14
24,54,4.642525568546132e-14
