x,y,T
59,9,0.352256611551055
60,9,0.34273976877101
61,9,0.3350154477273916
62,9,0.329248651088548
63,9,0.3255738331417611
64,9,0.3240820117440977
65,9,0.3248116046778132
66,9,0.32774450899113633
67,9,0.33280809760119595
68,9,0.3398827955497451
69,9,0.34881396983263907
70,9,0.3594262444630882
71,9,0.37153815864683004
72,9,0.3849753128358581
73,9,0.39958067797939795
74,9,0.41522140625539605
75,9,0.4317921122050731
76,9,0.44921507570444785
77,9,0.46743809970118466
78,9,0.4864308357343237
79,9,0.506180298032998
80,9,0.526686057735082
81,9,0.547955269206506
82,9,0.5699972476952456
83,9,0.5928168144843906
84,9,0.6164051132356517
85,9,0.6407262223496041
86,9,0.6656979052343059
87,9,0.69116562636758
88,9,0.716870890002199
89,9,0.7424181547949616
90,9,0.7672485634134321
91,9,0.7906321469365863
92,9,0.8116909087073544
93,9,0.8294611779556501
94,9,0.8429941552034329
95,9,0.8514806032483289
96,9,0.8543738730388845
97,9,0.8514806032543699
98,9,0.8429941552151146
99,9,0.8294611779722401
100,9,0.8116909087279054
101,9,0.7906321469600721
102,9,0.7672485634388697
103,9,0.7424181548214985
104,9,0.7168708900291556
105,9,0.6911656263944591
106,9,0.6656979052607687
107,9,0.6407262223754409
108,9,0.6164051132607428
109,9,0.5928168145086796
110,9,0.5699972477187126
111,9,0.5479552692291523
112,9,0.526686057756918
113,9,0.5061802980540342
114,9,0.48643083575456597
115,9,0.46743809972062866
116,9,0.4492150757230731
117,9,0.4317921122228392
118,9,0.41522140627223775
119,9,0.39958067799522273
120,9,0.3849753128505439
121,9,0.3715381586602277
122,9,0.3594262444750272
123,9,0.3488139698429353
124,9,0.33988279555821393
125,9,0.33280809760766633
126,9,0.32774450899546775
127,9,0.32481160467990683
128,9,0.3240820117439078
1,10,0.29706405502508637
2,10,0.3010499410058548
3,10,0.3072780627081661
4,10,0.3155701142727528
5,10,0.32570966594743084
6,10,0.3374631725003209
7,10,0.3506002127565978
8,10,0.3649104928621997
9,10,0.38021608522912115
10,10,0.3963783873436457
11,10,0.41330014047185426
12,10,0.4309234200568641
13,10,0.44922477094513286
14,10,0.4682086543863395
15,10,0.48790017059616403
16,10,0.5083376855110928
17,10,0.5295655660685831
18,10,0.55162673803492
19,10,0.5745542477779416
20,10,0.5983604948832894
21,10,0.6230224485718682
22,10,0.6484612273783819
23,10,0.674515273433381
24,10,0.7009083469290636
25,10,0.7272168017378293
26,10,0.7528445739564018
27,10,0.7770176497979172
28,10,0.7988103722457938
29,10,0.8172117459055753
30,10,0.8312302609319772
31,10,0.8400226812814645
32,10,0.8430204614489729
33,10,0.8400226812874513
34,10,0.831230260943555
35,10,0.8172117459220163
36,10,0.7988103722661564
37,10,0.7770176498211765
38,10,0.7528445739815723
39,10,0.7272168017640508
40,10,0.7009083469556471
41,10,0.6745152734598184
42,10,0.648461227404326
43,10,0.6230224485971043
44,10,0.5983604949077015
45,10,0.5745542478014811
46,10,0.5516267380575839
47,10,0.5295655660903948
48,10,0.5083376855320915
49,10,0.48790017061639357
50,10,0.46820865440584175
51,10,0.44922477096394015
52,10,0.43092342007499096
53,10,0.4133001404892912
54,10,0.396378387360351
55,10,0.38021608524501527
56,10,0.36491049287716065
57,10,0.35060021277046177
58,10,0.3374631725128863
59,10,0.3257096659584681
60,10,0.3155701142820193
61,10,0.30727806271542585
62,10,0.3010499410108999
63,10,0.29706405502775807
64,10,0.29544186103037823
65,10,0.2962345609308414
66,10,0.2994173482989722
67,10,0.3048923451349557
68,10,0.31249970837811974
69,10,0.32203495944455
70,10,0.33326965799136754
71,10,0.34597229035557253
72,10,0.35992664498575544
73,10,0.37494579820619184
74,10,0.3908808531201302
75,10,0.40762450638674885
76,10,0.4251101963113879
77,10,0.4433079512282609
78,10,0.4622181315843298
79,10,0.4818641058453949
80,10,0.5022845867916099
81,10,0.523525930577897
82,10,0.5456341957865332
83,10,0.5686462012384907
84,10,0.5925782712894176
85,10,0.6174109592728417
86,10,0.6430680593586988
87,10,0.6693890355662322
88,10,0.6960960003369553
89,10,0.7227596979451875
90,10,0.7487731026981773
91,10,0.7733448239924918
92,10,0.7955253062816257
93,10,0.8142746077976254
94,10,0.8285705604986225
95,10,0.8375423783275706
96,10,0.8406022654836014
97,10,0.8375423783339604
98,10,0.8285705605109712
99,10,0.8142746078151452
100,10,0.7955253063032969
101,10,0.7733448240172083
102,10,0.7487731027248774
103,10,0.7227596979729474
104,10,0.6960960003650388
105,10,0.669389035594098
106,10,0.6430680593859815
107,10,0.6174109592993184
108,10,0.5925782713149694
109,10,0.5686462012630725
110,10,0.5456341958101475
111,10,0.5235259306005753
112,10,0.502284586813398
113,10,0.4818641058663443
114,10,0.4622181316044873
115,10,0.44330795124766115
116,10,0.42511019633004654
117,10,0.40762450640465275
118,10,0.3908808531372313
119,10,0.37494579822240254
120,10,0.35992664500094473
121,10,0.345972290369567
122,10,0.3332696580039589
123,10,0.32203495945550625
124,10,0.31249970838720176
125,10,0.30489234514193897
126,10,0.2994173483036684
127,10,0.29623456093311773
128,10,0.29544186103017234
1,11,0.27678972185426626
2,11,0.28117793766499893
3,11,0.2880034767391828
4,11,0.2970306281481269
5,11,0.3079754605706448
6,11,0.32053497029850125
7,11,0.3344147892610956
8,11,0.34935203062891657
9,11,0.36513126624820824
10,11,0.38159309455792667
11,11,0.3986359384787646
12,11,0.41621244813791414
13,11,0.4343221677325846
14,11,0.4530020510731247
15,11,0.47231609844120115
16,11,0.49234494229158154
17,11,0.5131756961796816
18,11,0.5348918318023747
19,11,0.5575622872209299
20,11,0.5812284922794188
21,11,0.6058876624649453
22,11,0.6314708132393567
23,11,0.6578148387516275
24,11,0.6846300265996784
25,11,0.7114676298576662
26,11,0.7376960728639657
27,11,0.7624976505029056
28,11,0.7848980823479712
29,11,0.8038369476799313
30,11,0.8182772108542363
31,11,0.82733877352603
32,11,0.8304290521857934
33,11,0.8273387735322001
34,11,0.8182772108661638
35,11,0.8038369476968575
36,11,0.7848980823689123
37,11,0.7624976505267883
38,11,0.7376960728897545
39,11,0.7114676298844538
40,11,0.6846300266267351
41,11,0.6578148387784141
42,11,0.6314708132655078
43,11,0.6058876624902385
44,11,0.5812284923037407
45,11,0.5575622872442487
46,11,0.5348918318247119
47,11,0.5131756962010944
48,11,0.492344942312148
49,11,0.4723160984610073
50,11,0.4530020510922571
51,11,0.43432216775111687
52,11,0.4162124481558986
53,11,0.3986359384962209
54,11,0.38159309457483065
55,11,0.36513126626448356
56,11,0.3493520306444296
57,11,0.3344147892756527
58,11,0.32053497031185424
59,11,0.30797546058250413
60,11,0.29703062815818015
61,11,0.28800347674712223
62,11,0.2811779376705516
63,11,0.2767897218572217
64,11,0.27500008877646354
65,11,0.2758769487949241
66,11,0.27938672336361475
67,11,0.2853985002075719
68,11,0.2936997126326089
69,11,0.30402047479138455
70,11,0.31606237057332154
71,11,0.3295271977941148
72,11,0.34414184150106353
73,11,0.3596767533035176
74,11,0.37595700826108436
75,11,0.39286621825496026
76,11,0.41034447822258263
77,11,0.4283819539919443
78,11,0.44700975217774924
79,11,0.4662894598801395
80,11,0.48630231642570226
81,11,0.5071384588128895
82,11,0.5288861095557259
83,11,0.5516199808275261
84,11,0.5753876116774512
85,11,0.6001919744566481
86,11,0.6259687411385717
87,11,0.6525574608987846
88,11,0.6796679398654563
89,11,0.7068464516559162
90,11,0.7334505438048335
91,11,0.7586447293645914
92,11,0.7814300483875932
93,11,0.8007161350450188
94,11,0.8154342597249562
95,11,0.8246758792010844
96,11,0.8278285556466831
97,11,0.8246758792076685
98,11,0.8154342597376761
99,11,0.8007161350630528
100,11,0.7814300484098766
101,11,0.7586447293899664
102,11,0.7334505438321852
103,11,0.7068464516842714
104,11,0.6796679398940357
105,11,0.6525574609270167
106,11,0.6259687411660712
107,11,0.6001919744831845
108,11,0.5753876117029144
109,11,0.5516199808518879
110,11,0.5288861095790176
111,11,0.5071384588351784
112,11,0.486302316447077
113,11,0.4662894599006954
114,11,0.447009752197579
115,11,0.428381954011125
116,11,0.41034447824116543
117,11,0.39286621827295887
118,11,0.37595700827846545
119,11,0.35967675332019194
120,11,0.34414184151688126
121,11,0.3295271978088667
122,11,0.3160623705867477
123,11,0.3040204748031878
124,11,0.2936997126424793
125,11,0.2853985002152133
126,11,0.2793867233687768
127,11,0.2758769487974292
128,11,0.27500008877622784
1,12,0.26224732404402934
2,12,0.26714164130180745
3,12,0.2747216304570832
4,12,0.284681610765683
5,12,0.2966554105716188
6,12,0.3102552830262706
7,12,0.3251084010343329
8,12,0.34088639473980326
9,12,0.35732544636031405
10,12,0.37423648709700047
11,12,0.39150659251960324
12,12,0.4090935575548601
13,12,0.4270158903297838
14,12,0.44534026339717425
15,12,0.46416799427158173
16,12,0.4836215465987805
17,12,0.5038314368652236
18,12,0.5249233361007556
19,12,0.5470045912940943
20,12,0.5701489063048868
21,12,0.5943776436152951
22,12,0.6196363730102351
23,12,0.6457662308695804
24,12,0.6724716746473928
25,12,0.6992893747898092
26,12,0.725566754861068
27,12,0.750461727373031
28,12,0.7729754549731181
29,12,0.7920255505800605
30,12,0.8065574486499044
31,12,0.8156787376666512
32,12,0.8187896974441958
33,12,0.8156787376728613
34,12,0.8065574486619065
35,12,0.792025550597087
36,12,0.7729754549941696
37,12,0.7504617273970156
38,12,0.7255667548869245
39,12,0.6992893748166058
40,12,0.6724716746743764
41,12,0.6457662308961934
42,12,0.6196363730361012
43,12,0.5943776436401914
44,12,0.5701489063287098
45,12,0.5470045913168313
46,12,0.5249233361224576
47,12,0.5038314368859836
48,12,0.4836215466187179
49,12,0.46416799429082745
50,12,0.44534026341585775
51,12,0.42701589034802034
52,12,0.40909355757273713
53,12,0.3915065925371657
54,12,0.37423648711423757
55,12,0.357325446377147
56,12,0.3408863947560776
57,12,0.3251084010498158
58,12,0.31025528304065564
59,12,0.29665541058454137
60,12,0.2846816107767458
61,12,0.2747216304658915
62,12,0.26714164130800777
63,12,0.2622473240473487
64,12,0.2602485004860813
65,12,0.2612334839524554
66,12,0.2651579903761628
67,12,0.2718507962646558
68,12,0.28103504518892314
69,12,0.29236113610757314
70,12,0.3054452949715497
71,12,0.3199076219393761
72,12,0.3354044773711161
73,12,0.35165198596686587
74,12,0.3684395401692553
75,12,0.3856339351633494
76,12,0.4031758870718501
77,12,0.42107114391891937
78,12,0.4393783305007308
79,12,0.45819526515457604
80,12,0.47764491688764854
81,12,0.49786154434804575
82,12,0.5189769269964719
83,12,0.5411059926142081
84,12,0.5643306162555408
85,12,0.5886800417127177
86,12,0.6141064988321989
87,12,0.6404555021333815
88,12,0.6674323538522593
89,12,0.6945696208363158
90,12,0.7212042967365739
91,12,0.7464766218123957
92,12,0.7693629872173935
93,12,0.7887509048472745
94,12,0.8035539924812366
95,12,0.8128513385231849
96,12,0.8160233615882084
97,12,0.8128513385298103
98,12,0.8035539924940348
99,12,0.788750904865413
100,12,0.7693629872397921
101,12,0.7464766218378762
102,12,0.7212042967639947
103,12,0.6945696208646789
104,12,0.6674323538807613
105,12,0.6404555021614322
106,12,0.6141064988594025
107,12,0.588680041738846
108,12,0.5643306162804933
109,12,0.5411059926379804
110,12,0.5189769270191273
111,12,0.4978615443696902
112,12,0.47764491690841443
113,12,0.45819526517460557
114,12,0.43937833052016073
115,12,0.42107114393786776
116,12,0.40317588709040103
117,12,0.38563393518153966
118,12,0.3684395401870595
119,12,0.3516519859841867
120,12,0.3354044773877762
121,12,0.31990762195511974
122,12,0.30544529498605083
123,12,0.29236113612045594
124,12,0.2810350451997898
125,12,0.27185079627312436
126,12,0.26515799038190707
127,12,0.2612334839552431
128,12,0.2602485004858024
1,13,0.25136293744983806
2,13,0.2568603576236498
3,13,0.2653428711458797
4,13,0.2764246122271472
5,13,0.28964547159030185
6,13,0.30452116580490635
7,13,0.32058950720514406
8,13,0.33744710398886424
9,13,0.35477358301931383
10,13,0.3723431359265752
11,13,0.390025139808911
12,13,0.40777659847637626
13,13,0.42562930963235807
14,13,0.44367426450771313
15,13,0.4620451136724014
16,13,0.4809017925619045
17,13,0.5004147011842313
18,13,0.5207492097390235
19,13,0.5420497241404432
20,13,0.5644221277935522
21,13,0.5879132279724965
22,13,0.6124860878255651
23,13,0.6379911084721399
24,13,0.6641346988990727
25,13,0.6904503420986884
26,13,0.7162803024800022
27,13,0.740778852335592
28,13,0.7629478650538954
29,13,0.7817111928346044
30,13,0.7960249858703776
31,13,0.805008961123166
32,13,0.808072944364714
33,13,0.8050089611292806
34,13,0.7960249858821967
35,13,0.7817111928513721
36,13,0.7629478650746239
37,13,0.7407788523591966
38,13,0.7162803025054263
39,13,0.6904503421249991
40,13,0.6641346989255112
41,13,0.6379911084981438
42,13,0.6124860878507569
43,13,0.587913227996659
44,13,0.5644221278165962
45,13,0.542049724162377
46,13,0.5207492097599276
47,13,0.5004147012042348
48,13,0.48090179258116617
49,13,0.46204511369109347
50,13,0.4436742645260051
51,13,0.4256293096504015
52,13,0.407776598494288
53,13,0.39002513982675613
54,13,0.3723431359443504
55,13,0.35477358303693185
56,13,0.3374471040061434
57,13,0.32058950722180407
58,13,0.30452116582057276
59,13,0.28964547160452553
60,13,0.27642461223943454
61,13,0.26534287115573546
62,13,0.25686035763062914
63,13,0.25136293745359606
64,13,0.24911624215840972
65,13,0.250232077846756
66,13,0.2546538458421377
67,13,0.26216397861503693
68,13,0.2724118781496907
69,13,0.28495678649223766
70,13,0.29931759526786655
71,13,0.31502133468395865
72,13,0.33164371325730996
73,13,0.3488377946077949
74,13,0.3663497444134623
75,13,0.3840228308160689
76,13,0.40179218149678686
77,13,0.41967321821040765
78,13,0.43774644554613973
79,13,0.4561406576106959
80,13,0.47501588020718316
81,13,0.49454662688968887
82,13,0.5149053730744235
83,13,0.536245563602313
84,13,0.5586830042592648
85,13,0.582274256571926
86,13,0.6069908720355275
87,13,0.6326892685600927
88,13,0.6590780489334329
89,13,0.685687620520038
90,13,0.7118505736399523
91,13,0.736704108289576
92,13,0.7592259109497177
93,13,0.7783104034753952
94,13,0.7928826823539916
95,13,0.8020347142816016
96,13,0.8051570244309291
97,13,0.8020347142881251
98,13,0.7928826823665924
99,13,0.7783104034932559
100,13,0.7592259109717706
101,13,0.7367041083146514
102,13,0.7118505736669151
103,13,0.6856876205478866
104,13,0.659078048961362
105,13,0.6326892685875056
106,13,0.6069908720620311
107,13,0.5822742565972968
108,13,0.5586830042834194
109,13,0.5362455636252711
110,13,0.5149053730962798
111,13,0.49454662691058815
112,13,0.4750158802272986
113,13,0.4561406576302119
114,13,0.4377464455652336
115,13,0.4196732182292332
116,13,0.4017921815154552
117,13,0.38402283083463357
118,13,0.3663497444319001
119,13,0.3488377946259932
120,13,0.33164371327505693
121,13,0.3150213347009433
122,13,0.29931759528368806
123,13,0.2849567865064293
124,13,0.272411878161755
125,13,0.26216397862449337
126,13,0.25465384584857376
127,13,0.25023207784987656
128,13,0.24911624215807462
1,14,0.24258270549848396
2,14,0.24875793342575822
3,14,0.25825795090981785
4,14,0.2706098580080786
5,14,0.2852521736639163
6,14,0.3015970874248767
7,14,0.31908706820557176
8,14,0.3372387601300031
9,14,0.35567095361136986
10,14,0.37411690723475155
11,14,0.3924236501786101
12,14,0.4105419345435203
13,14,0.428510476853885
14,14,0.4464374506765427
15,14,0.4644812627882719
16,14,0.4828317275385973
17,14,0.5016919699487614
18,14,0.5212607616162148
19,14,0.5417145136307273
20,14,0.5631878319184178
21,14,0.585751469046357
22,14,0.6093868605545983
23,14,0.6339574542177908
24,14,0.6591789247094421
25,14,0.6845930707061876
26,14,0.7095531884419257
27,14,0.7332308411802241
28,14,0.7546535599338174
29,14,0.7727786506271004
30,14,0.786599684538373
31,14,0.7952712519898125
32,14,0.7982280831810464
33,14,0.7952712519957124
34,14,0.7865996845497801
35,14,0.7727786506432899
36,14,0.7546535599538388
37,14,0.73323084120303
38,14,0.7095531884664892
39,14,0.6845930707315961
40,14,0.659178924734952
41,14,0.6339574542428482
42,14,0.6093868605788345
43,14,0.5857514690695648
44,14,0.5631878319405239
45,14,0.5417145136517627
46,14,0.5212607616362868
47,14,0.5016919699680304
48,14,0.4828317275572559
49,14,0.46448126280652624
50,14,0.44643745069459523
51,14,0.42851047687191596
52,14,0.4105419345616684
53,14,0.39242365019695324
54,14,0.374116907253288
55,14,0.35567095362999934
56,14,0.33723876014851173
57,14,0.31908706822362726
58,14,0.3015970874420333
59,14,0.285252173679634
60,14,0.27060985802175996
61,14,0.258257950920861
62,14,0.24875793343361874
63,14,0.24258270550273833
64,14,0.24005874565304622
65,14,0.24132354361581115
66,14,0.24630704954816018
67,14,0.2547411352111021
68,14,0.26619504818133083
69,14,0.2801294692722852
70,14,0.29595868568253436
71,14,0.3131102488677674
72,14,0.331073863597037
73,14,0.349434967718882
74,14,0.3678921859696579
75,14,0.38626062431651087
76,14,0.40446444434473144
77,14,0.42252244661414096
78,14,0.44052988523008274
79,14,0.458638851764019
80,14,0.4770386163139229
81,14,0.4959364633209245
82,14,0.515538863097672
83,14,0.5360322792699013
84,14,0.5575625444794398
85,14,0.5802116266803042
86,14,0.603970935533482
87,14,0.6287113325764522
88,14,0.6541519245864253
89,14,0.6798325119242996
90,14,0.705097707099257
91,14,0.72910303393983
92,14,0.7508530409040648
93,14,0.7692770315464768
94,14,0.7833390881863651
95,14,0.7921675195239365
96,14,0.7951788170592278
97,14,0.7921675195302293
98,14,0.7833390881985256
99,14,0.76927703156372
100,14,0.7508530409253645
101,14,0.7291030339640563
102,14,0.7050977071253071
103,14,0.6798325119511972
104,14,0.6541519246133791
105,14,0.628711332602876
106,14,0.6039709355589924
107,14,0.5802116267046912
108,14,0.5575625445026358
109,14,0.5360322792919505
110,14,0.5155388631186979
111,14,0.4959364633411049
112,14,0.4770386163334656
113,14,0.45863885178314323
114,14,0.44052988524899817
115,14,0.4225224466330284
116,14,0.40446444436372236
117,14,0.3862606243356676
118,14,0.3678921859889538
119,14,0.34943496773818356
120,14,0.3310738636160942
121,14,0.31311024888620875
122,14,0.2959586856998794
123,14,0.28012946928797006
124,14,0.26619504819475187
125,14,0.25474113522167224
126,14,0.2463070495553734
127,14,0.24132354361930405
128,14,0.24005874565264543
1,15,0.23481335954577867
2,15,0.24170826647343835
3,15,0.2522913364212621
4,15,0.2659998797623331
5,15,0.2821686701169539
6,15,0.300104938031611
7,15,0.319155389735353
8,15,0.33875688081483885
9,15,0.35846740045891257
10,15,0.377978365454778
11,15,0.3971119571589441
12,15,0.41580823252838184
13,15,0.43410641955150625
14,15,0.4521237725379512
15,15,0.4700341343280597
16,15,0.4880472494407375
17,15,0.5063890188485489
18,15,0.5252822840460509
19,15,0.5449273351960235
20,15,0.5654811426919644
21,15,0.5870343715635313
22,15,0.6095856938857989
23,15,0.6330139526699673
24,15,0.6570504848231459
25,15,0.6812562898561083
26,15,0.7050112242559589
27,15,0.7275239767263462
28,15,0.7478708539138416
29,15,0.7650672132619271
30,15,0.7781676297399616
31,15,0.786381273554355
32,15,0.789180909829319
33,15,0.7863812735599405
34,15,0.7781676297507663
35,15,0.7650672132772737
36,15,0.7478708539328403
37,15,0.7275239767480108
38,15,0.7050112242793166
39,15,0.68125628988029
40,15,0.6570504848474399
41,15,0.6330139526938415
42,15,0.609585693908901
43,15,0.5870343715856702
44,15,0.5654811427130838
45,15,0.5449273352161732
46,15,0.5252822840653596
47,15,0.5063890188672009
48,15,0.48804724945895
49,15,0.4700341343460642
50,15,0.45212377255597197
51,15,0.4341064195697424
52,15,0.41580823254698535
53,15,0.39711195717799846
54,15,0.37797836547427754
55,15,0.35846740047873954
56,15,0.33875688083474653
57,15,0.31915538975495733
58,15,0.3001049380503938
59,15,0.28216867013428465
60,15,0.2659998797775098
61,15,0.25229133643357377
62,15,0.24170826648223823
63,15,0.23481335955056257
64,15,0.2319962374930116
65,15,0.23342113504750825
66,15,0.23900400448169623
67,15,0.24842419744085636
68,15,0.26116811054456457
69,15,0.2765952868050162
70,15,0.29401362800020864
71,15,0.31275045169262866
72,15,0.3322094480761969
73,15,0.3519084962075692
74,15,0.37149801092174073
75,15,0.3907628133947326
76,15,0.40961207170028424
77,15,0.4280619167447481
78,15,0.4462144802800566
79,15,0.4642358920956108
80,15,0.4823346016028096
81,15,0.5007404382802202
82,15,0.5196841318713924
83,15,0.5393765503836943
84,15,0.559986669481012
85,15,0.5816173149080126
86,15,0.6042781590471947
87,15,0.6278564962949383
88,15,0.6520881152953931
89,15,0.6765330505369979
90,15,0.7005636179581936
91,15,0.7233738521037788
92,15,0.744018808624943
93,15,0.7614879148767972
94,15,0.7748084942738849
95,15,0.7831654971873894
96,15,0.7860149200576922
97,15,0.7831654971933462
98,15,0.7748084942854021
99,15,0.7614879148931419
100,15,0.7440188086451547
101,15,0.7233738521267942
102,15,0.7005636179829685
103,15,0.6765330505626023
104,15,0.6520881153210695
105,15,0.6278564963201266
106,15,0.6042781590715284
107,15,0.5816173149312989
108,15,0.5599866695032012
109,15,0.5393765504048502
110,15,0.5196841318916615
111,15,0.500740438299805
112,15,0.48233460162194336
113,15,0.4642358921145365
114,15,0.44621448029900573
115,15,0.42806191676391836
116,15,0.4096120717198178
117,15,0.3907628134146937
118,15,0.3714980109420936
119,15,0.35190849622815784
120,15,0.3322094480967298
121,15,0.31275045171267485
122,15,0.2940136280192079
123,15,0.2765952868223076
124,15,0.2611681105594365
125,15,0.24842419745261327
126,15,0.2390040044897354
127,15,0.23342113505139578
128,15,0.23199623749253973
1,16,0.22732531837731362
2,16,0.23494262447972958
3,16,0.24661512592197576
4,16,0.2616921785960054
5,16,0.27940795818071984
6,16,0.2989691799629623
7,16,0.3196320623727177
8,16,0.3407589353335597
9,16,0.36185122584034296
10,16,0.38256079234210044
11,16,0.4026846412921098
12,16,0.42214891519461767
13,16,0.4409873306610483
14,16,0.45931778508670823
15,16,0.4773192961080556
16,16,0.49521015487891523
17,16,0.5132272749995211
18,16,0.5316061678175659
19,16,0.5505606934000783
20,16,0.5702616793872527
21,16,0.5908136937407159
22,16,0.612229802414059
23,16,0.6344051724833812
24,16,0.6570919687071216
25,16,0.6798800088698855
26,16,0.7021896130355808
27,16,0.723284121140498
28,16,0.7423085456171409
29,16,0.7583569012287558
30,16,0.7705639753759135
31,16,0.7782091892485001
32,16,0.7808136044561679
33,16,0.7782091892536952
34,16,0.7705639753859717
35,16,0.7583569012430608
36,16,0.7423085456348811
37,16,0.7232841211607675
38,16,0.7021896130574833
39,16,0.6798800088926138
40,16,0.6570919687300107
41,16,0.6344051725059341
42,16,0.6122298024359483
43,16,0.5908136937617676
44,16,0.5702616794074264
45,16,0.5505606934194388
46,16,0.5316061678362562
47,16,0.5132272750177399
48,16,0.4952101548968934
49,16,0.47731929612603685
50,16,0.4593177851049279
51,16,0.4409873306797131
52,16,0.42214891521388315
53,16,0.4026846413120583
54,16,0.3825607923627162
55,16,0.3618512258614898
56,16,0.340758935354959
57,16,0.3196320623939367
58,16,0.2989691799834157
59,16,0.27940795819969216
60,16,0.26169217861269534
61,16,0.24661512593556673
62,16,0.23494262448947542
63,16,0.2273253183826304
64,16,0.22421513058266837
65,16,0.2258027930163266
66,16,0.23199039702092172
67,16,0.24240541055950018
68,16,0.25645288032938457
69,16,0.2733939507759622
70,16,0.29243422057316526
71,16,0.3128058663296678
72,16,0.33383191281697483
73,16,0.35496728701266833
74,16,0.375817065746814
75,16,0.3961361596058447
76,16,0.41581621777887706
77,16,0.4348652618806048
78,16,0.45338426582127755
79,16,0.47154332391808573
80,16,0.4895586527253915
81,16,0.5076706404861253
82,16,0.5261224960908696
83,16,0.5451386908568602
84,16,0.5649022826897653
85,16,0.5855303823283082
86,16,0.6070475615091562
87,16,0.6293580487321052
88,16,0.6522191911216326
89,16,0.675220759251521
90,16,0.6977767514158169
91,16,0.7191374989279126
92,16,0.7384289055842055
93,16,0.7547216295593077
94,16,0.7671259576354846
95,16,0.7748995957637345
96,16,0.7775486059465758
97,16,0.7748995957692749
98,16,0.7671259576462047
99,16,0.7547216295745427
100,16,0.7384289056030776
101,16,0.7191374989494479
102,16,0.697776751439051
103,16,0.6752207592755924
104,16,0.6522191911458344
105,16,0.6293580487559138
106,16,0.6070475615322317
107,16,0.5855303823504757
108,16,0.5649022827109922
109,16,0.5451386908772252
110,16,0.5261224961105329
111,16,0.5076706405053042
112,16,0.4895586527443326
113,16,0.4715433239370434
114,16,0.45338426584049235
115,16,0.4348652619002802
116,16,0.4158162177991561
117,16,0.3961361596267874
118,16,0.375817065768371
119,16,0.35496728703465913
120,16,0.33383191283906904
121,16,0.31280586635137875
122,16,0.2924342205938584
123,16,0.27339395079488515
124,16,0.25645288034572256
125,16,0.2424054105724526
126,16,0.2319903970297918
127,16,0.2258027930206106
128,16,0.22421513058212444
1,17,0.2196444843999517
2,17,0.2279447446347615
3,17,0.24064929046399283
4,17,0.2570262371382921
5,17,0.27621800420431386
6,17,0.2973410810672328
7,17,0.3195719195346855
8,17,0.3422082689568854
9,17,0.3647029838178908
10,17,0.38667346019077337
11,17,0.40789317094538624
12,17,0.4282723834700344
13,17,0.44783395938299814
14,17,0.46668820529059896
15,17,0.4850088555838132
16,17,0.5030108229426039
17,17,0.520929435198667
18,17,0.5390004041949179
19,17,0.557439619342101
20,17,0.5764219441137776
21,17,0.59605851160903
22,17,0.6163726272593719
23,17,0.6372753771572848
24,17,0.6585434329218738
25,17,0.6798031882017167
26,17,0.7005268289675858
27,17,0.7200465035540392
28,17,0.7375915592545038
29,17,0.7523502485509628
30,17,0.7635515567097747
31,17,0.7705561823759306
32,17,0.7729405188082469
33,17,0.7705561823806867
34,17,0.7635515567189927
35,17,0.7523502485640974
36,17,0.7375915592708335
37,17,0.7200465035727556
38,17,0.7005268289878824
39,17,0.6798031882228639
40,17,0.6585434329432678
41,17,0.6372753771784724
42,17,0.616372627280056
43,17,0.5960585116290574
44,17,0.5764219441331204
45,17,0.5574396193608323
46,17,0.5390004042131872
47,17,0.5209294352166757
48,17,0.5030108229605846
49,17,0.4850088556020091
50,17,0.46668820530924376
51,17,0.4478339594022943
52,17,0.42827238349013175
53,17,0.4078931709663586
54,17,0.3866734602125922
55,17,0.3647029838404002
56,17,0.3422082689797786
57,17,0.31957191955748754
58,17,0.2973410810893015
59,17,0.27621800422485887
60,17,0.2570262371564237
61,17,0.24064929047879877
62,17,0.22794474464540448
63,17,0.2196444844057737
64,17,0.21625848335218156
65,17,0.21800228411414346
66,17,0.22476500713599928
67,17,0.23612570625013446
68,17,0.2514140753093917
69,17,0.2698011393225578
70,17,0.2904001814395283
71,17,0.3123589987687909
72,17,0.33493029762750376
73,17,0.35751475254774084
74,17,0.3796781055645383
75,17,0.40114796655108087
76,17,0.42179740676116617
77,17,0.44162173180269093
78,17,0.4607130377767097
79,17,0.4792351954045345
80,17,0.49740029724985246
81,17,0.5154465175164192
82,17,0.5336167313111267
83,17,0.5521370057006195
84,17,0.5711941185300852
85,17,0.590911564930937
86,17,0.6113241299028562
87,17,0.6323521218449706
88,17,0.6537778037263219
89,17,0.6752282773686726
90,17,0.6961706337244525
91,17,0.715925822214762
92,17,0.7337065051711881
93,17,0.7486804937265887
94,17,0.7600553633346417
95,17,0.7671728845702046
96,17,0.7695964050516814
97,17,0.7671728845752753
98,17,0.760055363344466
99,17,0.7486804937405762
100,17,0.7337065051885604
101,17,0.7159258222346484
102,17,0.6961706337459886
103,17,0.6752282773910777
104,17,0.653777803748955
105,17,0.6323521218673547
106,17,0.611324129924683
107,17,0.5909115649520529
108,17,0.5711941185504708
109,17,0.5521370057203603
110,17,0.5336167313303883
111,17,0.5154465175354207
112,17,0.49740029726884066
113,17,0.4792351954237627
114,17,0.46071303779641415
115,17,0.44162173182306935
116,17,0.42179740678235395
117,17,0.4011479665731262
